ServiceId;Name;EPGSourceID;DefaultSched;FocusedLogo;ServiceLanguage;Resolution;3D;Radio;Adult;OperatorLock;ServiceGroup; TSTVMode;GuardTimePreOffset;GuardTimePostOffset;ChannelBrand;ServiceGenre;LDVRTrickPlayControl;LDVRAuthRestrictions;WaterShedControl;ServiceReplacement;ContextMenuActions;ProviderLogo;ReplayProductizingRules;ReplaySources;LinearProducts;ReplayTrickPlayControl;ReplayToNDVR;ServicePurpose;PPV;ProviderName;NDVR;NDVRGuardTimePreOffset;NDVRGuardTimePostOffset;NDVRTrickPlayControl;DisabledOnOTT;OTTDevicesLocationRestrict;ContentProviderName;NDVRRetentionLimit;ChannelPromotion;OTTCastingRights;PPVEntitlementCodes;ThumbnailSupport;Broadcaster;DayPass;LinearBufferPlayback;ReplayCloudMaxDuration;ThumbnailSource;LiveThumbnails;ChannelLogos;OTTStreamingRestrict;GroupProviderKey;StartOverTrickPlayControl ;UIDPlacement;DeviceRegistration;ExcludeFromAao;NDVRAdBreakMaxDuration;OTTContentTypesRestrictPolicy;OTTContentTypeStreamingRestrict;AVADEnabled;AVADType;AVADAdSupport;ReviewBufferTrickPlayControl;CommercialReviewBufferTrickplayRestriction;AVADAdCPEplatform;AVADTargetedAdsOnly;AVADneaActiveBreakWindowPollPeriod;AVADAdvertiserProviderId;AVADAdvertiserAssetId;ThumbnailSourcesURL;SubtitleStyle;ReplayDeeplinkUsingOnApi
IESVC1029;Classic Hits;106358;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1029_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1030;Sky History 2;60500;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1030_f_new.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888001,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000020,SR_IE_CASID_16888001,SR_IE_CASID_16888400;0;180000;;13;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000020,SR_IE_CASID_16888001,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888001,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1030/trickmode-mining/IESVC1030.mpd;;
IESVC1037;Sky Sports Main Event;17744;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1037_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888012,crid://dtv.ie/sg/16888023,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888330;SR_IE_CASID_16888012,SR_IE_CASID_16888023,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888012,SR_IE_CASID_16888023,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888012,crid://dtv.ie/lp/16888023,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888330;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1037/trickmode-mining/IESVC1037.mpd;;
IESVC1039;Boomerang;24341;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1039_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888001,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888001,SR_IE_CASID_16888400;0;180000;;5;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888001,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888001,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1039/trickmode-mining/IESVC1039.mpd;;
IESVC1040;Sky Sports News;20643;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1040_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888102,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;1,8;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888102,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1040/trickmode-mining/IESVC1040.mpd;;
IESVC1041;Nick Junior;24025;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1041_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000030,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;5;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000030,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1041/trickmode-mining/IESVC1041.mpd;;
IESVC1042;U&Gold;17442;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1042_f_new.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888102,SR_IE_CASID_10000030,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888102,SR_IE_CASID_10000030,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1042/trickmode-mining/IESVC1042.mpd;;
IESVC1043;Cartoon Network;17667;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1043_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888001,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888001,SR_IE_CASID_16888400;0;180000;;5;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888001,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888001,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1043/trickmode-mining/IESVC1043.mpd;;
IESVC1046;RTE Radio 1;25603;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1046_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1047;RTE 2 FM;30455;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1047_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1048;RTE Lyric FM;48857;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1048_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1049;RTE R Na G;30457;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1049_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1050;Today FM;106351;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1050_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1051;WRN;57609;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1051_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;8;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1056;Sky Family;24040;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1056_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888025,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888025,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1056/trickmode-mining/IESVC1056.mpd;;
IESVC1057;Sky Horror;24041;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1057_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888026,crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888026,SR_IE_CASID_16888014,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888026,SR_IE_CASID_16888014,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888026,crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1057/trickmode-mining/IESVC1057.mpd;;
IESVC1059;Sky Select;49139;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1059_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888026,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888014,SR_IE_CASID_16888026,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888014,SR_IE_CASID_16888026,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888026,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1059/trickmode-mining/IESVC1059.mpd;;
IESVC1060;Sky Cinema Comedy;24039;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1060_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888025,crid://dtv.ie/sg/16888026,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888026,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888026,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888025,crid://dtv.ie/lp/16888026,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1060/trickmode-mining/IESVC1060.mpd;;
IESVC1061;Sky Drama;24032;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1061_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888025,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888014,SR_IE_CASID_16888025,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888025,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1061/trickmode-mining/IESVC1061.mpd;;
IESVC1062;Sky Action;24031;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1062_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888014,crid://dtv.ie/sg/16888026,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888350;SR_IE_CASID_16888014,SR_IE_CASID_16888026,SR_IE_CASID_16888400;0;180000;;4;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888014,SR_IE_CASID_16888026,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888014,crid://dtv.ie/lp/16888026,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888350;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1062/trickmode-mining/IESVC1062.mpd;;
IESVC1063;Sky News;16234;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1063_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;8;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1063/trickmode-mining/IESVC1063.mpd;;
IESVC1064;Comedy Extra;34230;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1064_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1064/trickmode-mining/IESVC1064.mpd;;
IESVC1065;TV5;101755;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1065_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888000,SR_IE_CASID_16888400;0;180000;;16;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888000,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1066;BBC Radio 3;24436;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1066_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1067;BBC Radio 4;24437;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1067_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1068;BBC Radio 5Live;24438;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1068_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IESVC1069;BBC World Svce;24448;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1069_f.png;en-IE;;;1;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;;;;;14;;;;;;;;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;;hiddenOTT=True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
